run_timestamp,experiment,phase,method,INPUT_LEN,input_len,frac_target,n_target,rep_idx,seed,metric_mae,metric_mse,metric_rmse,target_region,source_region,TARGET_COL,HORIZON,STRIDE,n_features,target_station_ids,delta_pct,note,use_target_task_loss,n_repeats,arima_mae,arima_mse,vanilla_mae_mean,vanilla_mae_std,vanilla_mse_mean,vanilla_mse_std,dann_mae_mean,dann_mae_std,dann_mse_mean,dann_mse_std,delta_mae_mean,delta_mse_mean,wilcoxon_p_mae,wilcoxon_p_mse
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,19.0,1141844158.0,0.9957143068313599,1.6185632944107056,1.272227689688723,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,20.0,287839464.0,1.0641193389892578,1.8711410760879517,1.3678965882287855,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,20.0,287839464.0,1.019702434539795,1.6671264171600342,1.291172497058404,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,21.0,397245533.0,0.9425403475761414,1.4855420589447021,1.2188281498819684,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,21.0,397245533.0,0.9879486560821533,1.6356391906738281,1.2789211041631254,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,22.0,2076136079.0,0.9061785340309143,1.3978915214538574,1.1823246260878852,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,22.0,2076136079.0,1.0819659233093262,1.8465044498443604,1.35886145351333,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,23.0,1278597348.0,1.0683934688568115,1.9143545627593994,1.3836020247019731,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,23.0,1278597348.0,0.9553906321525574,1.5061496496200562,1.2272528873952817,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,24.0,1654676323.0,0.9256675243377686,1.4692063331604004,1.2121082184196263,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,24.0,1654676323.0,1.0073719024658203,1.6267119646072388,1.275426189399935,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,25.0,1928320424.0,1.0118443965911865,1.7578767538070679,1.325849446131448,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,25.0,1928320424.0,1.0353087186813354,1.7357165813446045,1.3174659697102633,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,26.0,1293525821.0,0.9228492975234985,1.4134668111801147,1.1888931033444994,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,26.0,1293525821.0,1.0006464719772339,1.621395468711853,1.2733402800162466,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,27.0,1226661093.0,0.9364616274833679,1.4775279760360718,1.2155360858633824,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,27.0,1226661093.0,1.0207290649414062,1.7306797504425049,1.3155530207644635,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,28.0,1035363852.0,0.9044792056083679,1.3498667478561401,1.1618376598544824,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,28.0,1035363852.0,1.10233473777771,1.9083940982818604,1.3814463790831188,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.15,5738.0,29.0,576103122.0,0.9287469387054443,1.4997711181640625,1.2246514272086007,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.15,5738.0,29.0,576103122.0,0.9961572289466858,1.639880895614624,1.2805783441924294,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,summary,paired_summary,7,7.0,0.15,5738.0,,,,,,papua,java,max_temperature,7,2,9,,,,,30.0,0.8916552662849426,1.3370466232299805,0.9635763049125672,0.06059737992958876,1.5653319517771402,0.19639367959406212,1.0188185135523478,0.051721764509564304,1.6835757573445638,0.16721380568762945,-0.05524220863978068,-0.1182438055674235,0.9998841816559434,0.9988162526860833
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,0.0,999053705.0,0.896205484867096,1.396536111831665,1.1817512901755873,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,0.0,999053705.0,0.9930500984191895,1.6314148902893066,1.2772685270879052,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,1.0,2004848147.0,0.8975234031677246,1.3682924509048462,1.1697403348200173,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,1.0,2004848147.0,0.9438210725784302,1.4753525257110596,1.2146409040169277,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,2.0,1896064965.0,0.9133737087249756,1.427472710609436,1.1947688942257562,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,2.0,1896064965.0,0.9742302298545837,1.5618315935134888,1.2497326088061753,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,3.0,255569192.0,0.8771150708198547,1.3170162439346313,1.1476132815258941,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,3.0,255569192.0,0.9805769920349121,1.5704563856124878,1.2531785130668687,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,4.0,1816238028.0,0.8685670495033264,1.2829307317733765,1.1326653220494465,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,4.0,1816238028.0,0.9667173027992249,1.5584770441055298,1.2483897805195017,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,5.0,664243330.0,0.9330385327339172,1.4780802726745605,1.2157632469665138,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,5.0,664243330.0,0.9809668064117432,1.6081900596618652,1.2681443370775525,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,6.0,2060230159.0,0.9086869359016418,1.3883423805236816,1.1782794153016853,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,6.0,2060230159.0,1.0429437160491943,1.7622896432876587,1.3275125774498933,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,7.0,1664234087.0,0.8917075991630554,1.364547848701477,1.1681386256354496,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,7.0,1664234087.0,0.9949566721916199,1.6013751029968262,1.2654545045148111,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,8.0,1448323095.0,0.9086452722549438,1.4054431915283203,1.1855138934353828,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,8.0,1448323095.0,1.0204129219055176,1.724025845527649,1.3130216470141112,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,9.0,537652274.0,0.8814435601234436,1.3249658346176147,1.1510716027326948,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,9.0,537652274.0,1.0334151983261108,1.7465620040893555,1.3215755763819772,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,10.0,473855408.0,0.9311935305595398,1.46781587600708,1.2115345129244484,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,10.0,473855408.0,0.9570197463035583,1.4898090362548828,1.2205773372690822,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,11.0,985392111.0,0.8897071480751038,1.3553482294082642,1.16419424041191,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,11.0,985392111.0,0.97120201587677,1.5594881772994995,1.248794689810739,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,12.0,114370453.0,0.9242339134216309,1.396121859550476,1.1815760066751846,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,12.0,114370453.0,0.9576351046562195,1.5145081281661987,1.2306535370144591,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,13.0,1886297345.0,0.9258813261985779,1.4252716302871704,1.193847406617433,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,13.0,1886297345.0,0.9747358560562134,1.5286880731582642,1.2364012589601583,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,14.0,625948538.0,0.9457118511199951,1.4783657789230347,1.215880659819472,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,14.0,625948538.0,0.96473228931427,1.5241607427597046,1.2345690514344285,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,15.0,1121816431.0,0.9122362732887268,1.372736930847168,1.1716385666438127,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,15.0,1121816431.0,0.9892392158508301,1.5686427354812622,1.2524546840030828,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,16.0,93849088.0,0.9295930862426758,1.4159815311431885,1.1899502221282992,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,16.0,93849088.0,1.0234503746032715,1.777345895767212,1.3331713677420514,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,17.0,264381976.0,0.9339882731437683,1.4968003034591675,1.2234379033932075,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,17.0,264381976.0,1.0149749517440796,1.6481527090072632,1.2838039994513428,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,18.0,1546054579.0,0.9395567774772644,1.4616584777832031,1.2089906855651136,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,18.0,1546054579.0,0.9913069009780884,1.5953580141067505,1.2630748252208777,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,19.0,1561935118.0,0.8784041404724121,1.2912596464157104,1.1363360622701852,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,19.0,1561935118.0,0.9891621470451355,1.5786917209625244,1.2564599957668865,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,20.0,1348423984.0,0.891584038734436,1.3606138229370117,1.1664535236935125,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,20.0,1348423984.0,1.040827989578247,1.6988359689712524,1.303394019079132,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,21.0,783011471.0,0.8963851928710938,1.3775110244750977,1.1736741560054467,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,21.0,783011471.0,0.9383760690689087,1.4850982427597046,1.2186460695212964,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,22.0,1558467485.0,0.8951928615570068,1.3261200189590454,1.1515728457023662,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,22.0,1558467485.0,0.9725821018218994,1.5333199501037598,1.2382729707555438,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,23.0,602600724.0,0.9007628560066223,1.381956696510315,1.1755665427828044,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,23.0,602600724.0,1.0490044355392456,1.7166856527328491,1.3102235125095447,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,24.0,1925446009.0,0.893047034740448,1.3565312623977661,1.1647022204828863,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,24.0,1925446009.0,0.969902753829956,1.5480296611785889,1.244198401051291,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,25.0,1839530546.0,0.8814042210578918,1.321698784828186,1.1496515928002649,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,25.0,1839530546.0,0.9691895246505737,1.5294857025146484,1.236723777775235,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,26.0,448292424.0,0.9295898675918579,1.5238717794418335,1.2344520158523107,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,26.0,448292424.0,0.9574090242385864,1.5110514163970947,1.2292483135628434,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,27.0,1726515660.0,0.8843098878860474,1.325829029083252,1.1514464942337754,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,27.0,1726515660.0,0.9688985347747803,1.514697551727295,1.2307304951642724,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,28.0,1607263145.0,0.8816416263580322,1.3386321067810059,1.156992699536607,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,28.0,1607263145.0,0.9586744904518127,1.5424033403396606,1.241935320513778,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,7,7.0,0.25,9562.0,29.0,663556113.0,0.905034601688385,1.3854835033416748,1.1770656325548183,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,7,7.0,0.25,9562.0,29.0,663556113.0,0.9786339402198792,1.565717339515686,1.2512862740059472,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,summary,paired_summary,7,7.0,0.25,9562.0,,,,,,papua,java,max_temperature,7,2,9,,,,,30.0,0.8916552662849426,1.3370466232299805,0.9048588375250498,0.02140018535066499,1.3871078689893086,0.06175398566432951,0.9856016159057617,0.02980048239860296,1.5890048384666442,0.08625659110047008,-0.08074277838071188,-0.20189696947733562,1.0,0.9999999990686774
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,0.0,1906322142.0,1.4554322957992554,3.5636043548583984,1.8877511368976576,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,0.0,1906322142.0,1.1582030057907104,2.1962249279022217,1.481966574488852,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,1.0,26396966.0,1.4460200071334839,3.516033887863159,1.8751090335932892,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,1.0,26396966.0,1.1997861862182617,2.478595733642578,1.5743556566553119,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,2.0,380293709.0,1.49405837059021,3.7174534797668457,1.9280698845650917,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,2.0,380293709.0,1.125351071357727,2.1036696434020996,1.4504032692331121,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,3.0,1237255315.0,1.4514296054840088,3.5245590209960938,1.8773808939573486,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,3.0,1237255315.0,1.189450740814209,2.2757585048675537,1.5085617338602864,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,4.0,839111920.0,1.4166793823242188,3.386624574661255,1.84027839596656,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,4.0,839111920.0,1.1907498836517334,2.257049083709717,1.5023478570922637,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,5.0,1663397195.0,1.4998661279678345,3.7392592430114746,1.9337164329372274,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,5.0,1663397195.0,1.224204659461975,2.439546585083008,1.5619047938600508,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,6.0,858952014.0,1.5047813653945923,3.76222825050354,1.9396464240947473,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,6.0,858952014.0,1.227645754814148,2.497258424758911,1.5802716300557038,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,7.0,1127723137.0,1.4762160778045654,3.6414265632629395,1.9082522273700977,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,7.0,1127723137.0,1.28999924659729,2.793102502822876,1.671257760736768,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,8.0,2145767145.0,1.4922678470611572,3.726693630218506,1.930464615116917,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,8.0,2145767145.0,1.210381031036377,2.374147891998291,1.540827015598536,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,9.0,833243542.0,1.4361149072647095,3.4856879711151123,1.8669997244550178,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,9.0,833243542.0,1.0911457538604736,1.9332739114761353,1.3904222061935487,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,10.0,11609398.0,1.5096302032470703,3.793003559112549,1.9475634929605117,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,10.0,11609398.0,1.0976818799972534,1.9087519645690918,1.381575898953471,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,11.0,1982081431.0,1.4550117254257202,3.5656890869140625,1.888303229599013,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,11.0,1982081431.0,1.1758973598480225,2.350590705871582,1.5331636265811885,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,12.0,1682781817.0,1.4791882038116455,3.6538848876953125,1.9115137686386965,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,12.0,1682781817.0,1.252302646636963,2.495255947113037,1.5796379164584007,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,13.0,842253751.0,1.4948982000350952,3.7267684936523438,1.9304840050236998,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,13.0,842253751.0,1.179999589920044,2.2960946559906006,1.5152869879962014,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,14.0,382052985.0,1.4336373805999756,3.4433207511901855,1.855618697682847,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,dann,14,14.0,0.05,1910.0,14.0,382052985.0,1.2313224077224731,2.561904191970825,1.600594949376895,papua,java,max_temperature,7,2,9,,,,True,,,,,,,,,,,,,,,
2026-03-13T14:30:36+08:00,low_resource,repeat,vanilla,14,14.0,0.05,1910.0,15.0,1846139955.0,1.465053915977478,3.5711543560028076,1.8897498130712456,papua,java,max_temperature,7,2,9,,,,,,,,,,,,,,,,,,,
